O_G,O_A,O_B,O_C,Ir,Iy,Ib,Vr,Vy,Vb
1,1,1,1,830.3459322,-123.7178731,-706.6280591,132.466565,-373.385133,240.918579
1,1,1,1,824.9004863,-109.9177302,-714.9827562,138.433086,-373.21053,234.777444
1,1,1,1,819.2498119,-96.10636678,-723.1434451,144.237511,-373.207131,228.96962
1,1,1,1,813.3808739,-82.32713236,-731.0537415,149.72353,-373.813715,224.090185
1,1,1,1,807.2937274,-68.59111289,-738.7026145,154.874247,-375.124849,220.250602
1,1,1,1,801.0001489,-54.87839441,-746.1217545,159.832002,-376.811545,216.979543
1,1,1,1,794.5184285,-41.14982239,-753.3686061,164.79166,-378.377846,213.586186
1,1,1,1,787.8638888,-27.37119903,-760.4926898,169.925239,-379.352369,209.42713
1,1,1,1,781.0432226,-13.52898354,-767.514239,175.277179,-379.573403,204.296224
1,1,1,1,774.0519825,0.361367004,-774.4133495,180.776057,-379.180758,198.404701
1,1,1,1,766.8791305,14.26551916,-781.1446497,186.25563,-378.581324,192.325694
1,1,1,1,759.5129809,28.14492874,-787.6579096,191.564461,-378.172718,186.608257
1,1,1,1,751.9483397,41.97584156,-793.9241812,196.615034,-378.209546,181.594512
1,1,1,1,744.1886095,55.75610889,-799.9447183,201.441262,-378.63716,177.195887
1,1,1,1,736.2448835,69.50436324,-805.7492468,206.150021,-379.199337,173.049305
1,1,1,1,728.1301966,83.24603275,-811.3762294,210.88364,-379.524717,168.641077
1,1,1,1,719.8545577,97.00041073,-816.8549685,215.727314,-379.368594,163.64128
1,1,1,1,711.4207201,110.7687521,-822.1894722,220.69245,-378.66752,157.97507
1,1,1,1,702.8249543,124.5350038,-827.3599582,225.697087,-377.605954,151.908867
1,1,1,1,694.059804,138.2719638,-832.3317678,230.632171,-376.455772,145.823601
1,1,1,1,685.11948,151.9550345,-837.0745145,235.396557,-375.48775,140.091193
1,1,1,1,676.0029883,165.5708891,-841.5738774,239.963284,-374.792627,134.829343
1,1,1,1,666.7156969,179.1225586,-845.8382555,244.36709,-374.300839,129.933738
1,1,1,1,657.2667668,192.6237196,-849.8904864,248.700067,-373.782673,125.082606
1,1,1,1,647.6659285,206.09077,-853.7566985,253.043978,-373.018866,119.974899
1,1,1,1,637.9193778,219.5319347,-857.4513125,257.448774,-371.859917,114.411143
1,1,1,1,628.0286157,232.9435084,-860.9721241,261.893522,-370.336846,108.443324
1,1,1,1,617.9908212,246.3099693,-864.3007905,266.318833,-368.587175,102.268342
1,1,1,1,607.8021094,259.611904,-867.4140134,270.641613,-366.822863,96.181261
1,1,1,1,597.4602507,272.833076,-870.2933268,274.812813,-365.17987,90.367057
1,1,1,1,586.9671466,285.9673641,-872.9345107,278.821664,-363.700876,84.879212
1,1,1,1,576.3283822,299.0183177,-875.3466998,282.712661,-362.282151,79.569501
1,1,1,1,565.5517812,311.9959738,-877.547755,286.543642,-360.776174,74.232532
1,1,1,1,554.6443285,324.9090223,-879.5533509,290.371334,-359.027317,68.655983
1,1,1,1,543.6104502,337.7600495,-881.3704997,294.208904,-356.986157,62.777242
1,1,1,1,532.4510363,350.542437,-882.9934733,298.037333,-354.686673,56.64934
1,1,1,1,521.1648973,363.2436076,-884.4085049,301.802611,-352.260051,50.457429
1,1,1,1,509.7505014,375.8492816,-885.599783,305.458241,-349.827192,44.368951
1,1,1,1,498.208337,388.3497391,-886.5580761,308.972785,-347.477306,38.504521
1,1,1,1,486.5415434,400.7418738,-887.2834172,312.356693,-345.193002,32.836309
1,1,1,1,474.7557822,413.0293437,-887.7851259,315.640127,-342.902307,27.26218
1,1,1,1,462.8573843,425.2180671,-888.0754514,318.86921,-340.484683,21.615473
1,1,1,1,450.8518666,437.312381,-888.1642476,322.069396,-337.866375,15.796979
1,1,1,1,438.7424789,449.3109895,-888.0534684,325.246988,-335.019993,9.773005
1,1,1,1,426.5304662,461.2072508,-887.737717,328.37519,-332.005652,3.630462
1,1,1,1,414.2158156,472.9907962,-887.2066117,331.421321,-328.903949,-2.517372
1,1,1,1,401.7990147,484.6520076,-886.4510223,334.351017,-325.806129,-8.544888
1,1,1,1,389.28199,496.1846138,-885.4666038,337.15594,-322.739857,-14.416083
1,1,1,1,376.6687127,507.5875832,-884.2562959,339.844076,-319.690866,-20.15321
1,1,1,1,363.9643669,518.8632691,-882.827636,342.445026,-316.585192,-25.859823
1,1,1,1,351.1744182,530.0151432,-881.1895614,344.982902,-313.358243,-31.624659
1,1,1,1,338.3032486,541.0441882,-879.3474368,347.475359,-309.958044,-37.517315
1,1,1,1,325.3538171,551.9477905,-877.3016076,349.915005,-306.396442,-43.518563
1,1,1,1,312.3276797,562.7195258,-875.0472056,352.284922,-302.71208,-49.572842
1,1,1,1,299.2260466,573.3517304,-872.5777769,354.55739,-298.975633,-55.581757
1,1,1,1,286.0505827,583.8375772,-869.8881599,356.717559,-295.228362,-61.489186
1,1,1,1,272.8042626,594.1734495,-866.9777121,358.759742,-291.489803,-67.269939
1,1,1,1,259.4912096,604.3587505,-863.8499601,360.698382,-287.726571,-72.971811
1,1,1,1,246.1163155,614.3950999,-860.5114153,362.550034,-283.896976,-78.653047
1,1,1,1,232.6842305,624.2837688,-856.9679993,364.333849,-279.949208,-84.384652
1,1,1,1,219.1988539,634.0242755,-853.2231294,366.053248,-275.870133,-90.183115
1,1,1,1,205.6629563,643.6132304,-849.2761867,367.703842,-271.666747,-96.037095
1,1,1,1,192.0786557,653.0454058,-845.1240615,369.267701,-267.383182,-101.884519
1,1,1,1,178.4479109,662.3149322,-840.7628431,370.731097,-263.055606,-107.675491
1,1,1,1,164.7733103,671.4173837,-836.190694,372.082546,-258.716777,-113.365769
1,1,1,1,151.0582493,680.350368,-831.4086174,373.325799,-254.360744,-118.965055
1,1,1,1,137.3069489,689.1137282,-826.4206771,374.468908,-249.969401,-124.499507
1,1,1,1,123.5238486,697.7080698,-821.2319184,375.527295,-245.503346,-130.023949
1,1,1,1,109.7131752,706.1336492,-815.8468244,376.508275,-240.942207,-135.566068
1,1,1,1,95.87843721,714.3889815,-810.2674187,377.415203,-236.274742,-141.140461
1,1,1,1,82.0225227,722.4709707,-804.4934934,378.239081,-231.522214,-146.716856
1,1,1,1,68.14788687,730.3752975,-798.5231844,378.97068,-226.708185,-152.262506
1,1,1,1,54.25713185,738.0978948,-792.3550266,379.59823,-221.864885,-157.733345
1,1,1,1,40.3532785,745.6357016,-785.9889801,380.119685,-217.000553,-163.119132
1,1,1,1,26.43999984,752.98737,-779.4273699,380.536453,-212.114738,-168.421715
1,1,1,1,12.52134414,760.1526447,-772.6739889,380.85861,-207.183537,-173.675073
1,1,1,1,-1.398525056,767.1317407,-765.7332157,381.093086,-202.189614,-178.903472
1,1,1,1,-15.3157883,773.9241353,-758.608347,381.24658,-197.115039,-184.131541
1,1,1,1,-29.22706269,780.5282613,-751.3011986,381.316474,-191.965741,-189.350733
1,1,1,1,-43.12943276,786.9413442,-743.8119115,381.298522,-186.752379,-194.546143
1,1,1,1,-57.02010263,793.1602516,-736.1401489,381.183495,-181.499956,-199.683539
1,1,1,1,-70.89616767,799.1820829,-728.2859152,380.967477,-176.220946,-204.746531
1,1,1,1,-84.7543172,805.0049908,-720.2506736,380.64796,-170.924919,-209.723041
1,1,1,1,-98.59089692,810.6280902,-712.0371933,380.23018,-165.601183,-214.628997
1,1,1,1,-112.4020004,816.0512829,-703.6492825,379.718878,-160.239596,-219.479271
1,1,1,1,-126.1838051,821.2744058,-695.0906007,379.12105,-154.823064,-224.297986
1,1,1,1,-139.9327178,826.2968319,-686.3641141,378.43762,-149.349651,-229.087969
1,1,1,1,-153.6455207,831.1170387,-677.471518,377.668291,-143.820523,-233.847779
1,1,1,1,-167.3192116,835.7329719,-668.4137603,376.807255,-138.251828,-238.555427
1,1,1,1,-180.9508708,840.1423643,-659.1914935,375.851058,-132.654533,-243.196536
1,1,1,1,-194.5373947,844.3434392,-649.8060445,374.795751,-127.041739,-247.754012
1,1,1,1,-208.0754514,848.3350667,-640.2596153,373.643248,-121.411631,-252.231628
1,1,1,1,-221.5614528,852.1168863,-630.5554335,372.395815,-115.761272,-256.634543
1,1,1,1,-234.9917568,855.6888161,-620.6970593,371.059194,-110.078045,-260.98116
1,1,1,1,-248.3627889,859.0507441,-610.6879552,369.635673,-104.357726,-265.277947
1,1,1,1,-261.6712194,862.2020436,-600.5308242,368.127353,-98.596223,-269.531141
1,1,1,1,-274.9139254,865.1416368,-590.2277113,366.531484,-92.802226,-273.729258
1,1,1,1,-288.0879505,867.8680688,-579.7801184,364.846108,-86.982841,-277.863267
1,1,1,1,-301.1903105,870.3800014,-569.1896909,363.067507,-81.150564,-281.916943
1,1,1,1,-314.2179199,872.6764214,-558.4585014,361.195857,-75.308134,-285.887723
1,1,1,1,-327.1675018,874.7569057,-547.589404,359.231554,-69.457872,-289.773682
1,1,1,1,-340.035683,876.6214073,-536.5857243,357.178646,-63.592397,-293.586249
1,1,1,1,-352.8190631,878.2700951,-525.4510319,355.039454,-57.708409,-297.331045
1,1,1,1,-365.5143712,879.7029441,-514.188573,352.81708,-51.800089,-301.017002
1,1,1,1,-378.1184877,880.9196596,-502.8011719,350.510974,-45.871155,-304.639808
1,1,1,1,-390.6284694,881.9195884,-491.291119,348.120795,-39.924863,-308.195932
1,1,1,1,-403.0414323,882.7020054,-479.6605731,345.643892,-33.971058,-311.672834
1,1,1,1,-415.3544906,883.2662723,-467.9117817,343.079924,-28.013876,-315.066048
1,1,1,1,-427.5646522,883.6121255,-456.0474733,340.428297,-22.058509,-318.369788
1,1,1,1,-439.6688444,883.7396312,-444.0707868,337.691552,-16.101921,-321.589642
1,1,1,1,-451.6639322,883.6491603,-431.9852282,334.871471,-10.142935,-324.728536
1,1,1,1,-463.5468318,883.3411012,-419.7942694,331.971266,-4.176326,-327.794929
1,1,1,1,-475.3145499,882.8157527,-407.5012028,328.991608,1.796751,-330.788359
1,1,1,1,-486.9642407,882.0731621,-395.1089214,325.933465,7.775867,-333.709332
1,1,1,1,-498.4931506,881.1132524,-382.6201019,322.795429,13.754191,-336.54962
1,1,1,1,-509.8985853,879.9359,-370.0373147,319.577401,19.728005,-339.305406
1,1,1,1,-521.1778194,878.5411746,-357.3633552,316.278545,25.691292,-341.969837
1,1,1,1,-532.3280873,876.9293744,-344.6012871,312.900412,31.644206,-344.544618
1,1,1,1,-543.3465667,875.1010879,-331.7545212,309.444135,37.585801,-347.029936
1,1,1,1,-554.2304472,873.0570258,-318.8265786,305.912552,43.519696,-349.432248
1,1,1,1,-564.9769628,870.7979414,-305.8209787,302.306895,49.445572,-351.752467
1,1,1,1,-575.5834551,868.3244595,-292.7410044,298.628902,55.364463,-353.993365
1,1,1,1,-586.047358,865.6371068,-279.5897488,294.878287,61.272068,-356.150355
1,1,1,1,-596.366192,862.7363162,-266.3701243,291.05549,67.165835,-358.221325
1,1,1,1,-606.5374989,859.622595,-253.0850961,287.159895,73.040176,-360.200071
1,1,1,1,-616.5588236,856.2965772,-239.7377535,283.192591,78.89376,-362.086351
1,1,1,1,-626.4276797,852.7591234,-226.3314437,279.154271,84.7242,-363.87846
1,1,1,1,-636.1415831,849.0112442,-212.8696611,275.047234,90.533333,-365.580567
1,1,1,1,-645.698069,845.0540639,-199.3559949,270.872866,96.320675,-367.193541
1,1,1,1,-655.0947461,840.8886792,-185.7939331,266.633235,102.087667,-368.720902
1,1,1,1,-664.3293003,836.5161442,-172.1868439,262.328847,107.831735,-370.160582
1,1,1,1,-673.3995086,831.9374281,-158.5379196,257.960725,113.551449,-371.512174
1,1,1,1,-682.303199,827.1535135,-144.8503146,253.528704,119.242299,-372.771014
1,1,1,1,-691.038236,822.1654352,-131.1271991,249.033774,124.902492,-373.936266
1,1,1,1,-699.6024833,816.9743814,-117.3718981,244.476441,130.528915,-375.005356
1,1,1,1,-707.993815,811.581673,-103.587858,239.858575,136.122019,-375.980605
1,1,1,1,-716.2101172,805.9887661,-89.77864885,235.181485,141.68077,-376.862266
1,1,1,1,-724.2493273,800.1971536,-75.94782632,230.447294,147.206367,-377.65365
1,1,1,1,-732.1094434,794.2083395,-62.09889612,225.656992,152.697138,-378.35413
1,1,1,1,-739.7885466,788.0237767,-48.23523011,220.81202,158.152544,-378.964564
1,1,1,1,-747.2847816,781.6449134,-34.36013184,215.912752,163.569164,-379.481905
1,1,1,1,-754.5963498,775.0732077,-20.47685784,210.960255,168.945359,-379.905614
1,1,1,1,-761.7214783,768.3102104,-6.588732082,205.955101,174.27795,-380.233051
1,1,1,1,-768.6584195,761.3575701,7.300849416,200.898852,179.566486,-380.465338
1,1,1,1,-775.4054424,754.2170603,21.1883821,195.792729,184.809416,-380.602145
1,1,1,1,-781.9608572,746.8905214,35.07033579,190.638723,190.007389,-380.646112
1,1,1,1,-788.3230225,739.3798416,48.94318093,185.438099,195.159151,-380.59725
1,1,1,1,-794.4903686,731.6868955,62.80347305,180.192551,200.264592,-380.457154
1,1,1,1,-800.4613907,723.8135586,76.64783204,174.902882,205.32127,-380.224152
1,1,1,1,-806.2346503,715.7617005,90.47294981,169.570379,210.327898,-379.898277
1,1,1,1,-811.8087528,707.5332426,104.2755102,164.195724,215.281649,-379.477373
1,1,1,1,-817.1823437,699.1301691,118.0521746,158.780391,220.18161,-378.962001
1,1,1,1,-822.3540954,690.5545646,131.7995309,153.325513,225.025955,-378.351468
1,1,1,1,-827.3227198,681.8085846,145.5141352,147.832949,229.814772,-377.647721
1,1,1,1,-832.0869712,672.8944506,159.1925206,142.304052,234.546917,-376.850969
1,1,1,1,-836.6456657,663.8143994,172.8312664,136.740626,239.222412,-375.963027
1,1,1,1,-840.9976809,654.570682,186.4269989,131.143782,243.839475,-374.983257
1,1,1,1,-845.1419623,645.1655448,199.9764175,125.514983,248.39727,-373.912253
1,1,1,1,-849.0775096,635.6012632,213.4762464,119.855153,252.893432,-372.748585
1,1,1,1,-852.8033737,625.880149,226.9232246,114.165733,257.32696,-371.492693
1,1,1,1,-856.3186433,616.0045867,240.3140566,108.447823,261.695995,-370.143818
1,1,1,1,-859.62245,605.9770224,253.6454276,102.703172,266.000218,-368.70339
1,1,1,1,-862.7139666,595.7999696,266.913997,96.933155,270.238452,-367.171607
1,1,1,1,-865.5924211,585.4759736,280.1164475,91.139565,274.410686,-365.550262
1,1,1,1,-868.2570987,575.007607,293.2494918,85.323733,278.5156,-363.839333
1,1,1,1,-870.7073499,564.3974447,306.3099052,79.487232,282.552644,-362.039876
1,1,1,1,-872.9425834,553.6480816,319.2945018,73.631173,286.519992,-360.151165
1,1,1,1,-874.9622658,542.7621324,332.2001333,67.757041,290.416753,-358.173794
1,1,1,1,-876.7659101,531.7422607,345.0236494,61.865991,294.241189,-356.107191
1,1,1,1,-878.3530767,520.5911768,357.7619,55.959662,297.992805,-353.952467
1,1,1,1,-879.7233697,509.3116498,370.4117199,50.039407,301.670402,-351.70982
1,1,1,1,-880.8764449,497.9064862,382.9699586,44.106997,305.27387,-349.380867
1,1,1,1,-881.8120111,486.378526,395.4334851,38.163829,308.802131,-346.96596
1,1,1,1,-882.529839,474.7306201,407.7992189,32.211553,312.254888,-344.466441
1,1,1,1,-883.0297576,462.9656365,420.0641211,26.251445,315.630744,-341.882178
1,1,1,1,-883.3116559,451.0864545,432.2252014,20.285001,318.929028,-339.214029
1,1,1,1,-883.375475,439.0959848,444.2794902,14.313464,322.148266,-336.46173
1,1,1,1,-883.2212073,426.99717,456.2240373,8.338396,325.287897,-333.626293
1,1,1,1,-882.8488917,414.7929982,468.0558934,2.361139,328.34681,-330.707938
1,1,1,1,-882.2586179,402.486492,479.7721259,-3.616613,331.324774,-327.708172
1,1,1,1,-881.4505264,390.0807077,491.3698187,-9.593441,334.220953,-324.627512
1,1,1,1,-880.4248151,377.5787177,502.8460974,-15.567673,337.035116,-321.467443
1,1,1,1,-879.1817385,364.9836108,514.1981277,-21.537967,339.766262,-318.228295
1,1,1,1,-877.7216106,352.2984837,525.4231269,-27.502772,342.413951,-314.911168
1,1,1,1,-876.0447994,339.5264524,536.5183471,-33.460823,344.976995,-311.516172
1,1,1,1,-874.151727,326.6706521,547.4810749,-39.41058,347.454943,-308.044363
1,1,1,1,-872.0428641,313.7342502,558.3086139,-45.350723,349.846805,-304.496082
1,1,1,1,-869.7187319,300.7204404,568.9982914,-51.279635,352.152339,-300.872704
1,1,1,1,-867.179901,287.632446,579.547455,-57.195919,354.370819,-297.1749
1,1,1,1,-864.4269961,274.4735063,589.9534898,-63.097947,356.502146,-293.40421
1,1,1,1,-861.4606957,261.2468766,600.2138191,-68.984333,358.545594,-289.56125
1,1,1,1,-858.281735,247.9558177,610.3259173,-74.853548,360.500899,-285.647351
1,1,1,1,-854.8909033,234.6036022,620.2873011,-80.704283,362.367247,-281.662964
1,1,1,1,-851.2890439,221.1935121,630.0955318,-86.535053,364.144286,-277.609233
1,1,1,1,-847.4770498,207.7288491,639.7482008,-92.344527,365.831235,-273.486708
1,1,1,1,-843.4558646,194.2129318,649.2429328,-98.131198,367.427918,-269.29672
1,1,1,1,-839.2264798,180.6491005,658.5773792,-103.893713,368.933752,-265.040039
1,1,1,1,-834.7899379,167.0407087,667.7492292,-109.630499,370.348704,-260.718205
1,1,1,1,-830.1473322,153.3911223,676.7562099,-115.340214,371.672279,-256.332065
1,1,1,1,-825.2998094,139.703711,685.5960984,-121.02134,372.904422,-251.883082
1,1,1,1,-820.248568,125.9818505,694.2667175,-126.67259,374.044583,-247.371993
1,1,1,1,-814.9948591,112.2289187,702.7659403,-132.292512,375.092608,-242.800096
1,1,1,1,-809.5399828,98.4483027,711.0916801,-137.879819,376.047947,-238.168128
1,1,1,1,-803.8852886,84.64339701,719.2418915,-143.433092,376.910523,-233.47742
1,1,1,1,-798.0321725,70.81760857,727.214564,-148.951033,377.679929,-228.728896
1,1,1,1,-791.982079,56.97435168,735.0077273,-154.432168,378.356209,-223.924041
1,1,1,1,-785.7364997,43.11704828,742.6194514,-159.875199,378.93911,-219.063911
1,1,1,1,-779.2969758,29.24912078,750.0478551,-165.278696,379.428698,-214.149991
1,1,1,1,-772.6650972,15.37399243,757.2911048,-170.641394,379.824687,-209.183293
1,1,1,1,-765.842503,1.495083058,764.34742,-175.961918,380.127121,-204.165203
1,1,1,1,-758.8308796,-12.38418718,771.2150668,-181.239047,380.335714,-199.096667
1,1,1,1,-751.6319603,-26.26039915,777.8923595,-186.471417,380.45051,-193.979093
1,1,1,1,-744.247523,-40.13013072,784.3776537,-191.65784,380.471311,-188.813471
1,1,1,1,-736.6793906,-53.98995958,790.6693502,-196.79693,380.398271,-183.60133
1,1,1,1,-728.9294302,-67.83646224,796.7658925,-201.887499,380.231302,-178.343803
1,1,1,1,-720.999554,-81.66621931,802.6657733,-206.928183,379.970646,-173.042463
1,1,1,1,-712.8917186,-95.47581578,808.3675343,-211.917805,379.616248,-167.698432
1,1,1,1,-704.6079261,-109.2618453,813.8697714,-216.855089,379.168328,-162.313239
1,1,1,1,-696.1502225,-123.0209084,819.1711309,-221.738858,378.626831,-156.887973
1,1,1,1,-687.5206971,-136.7496143,824.2703114,-226.567891,377.991988,-151.424097
1,1,1,1,-678.721481,-150.444578,829.1660591,-231.341055,377.263799,-145.922744
1,1,1,1,-669.7547467,-164.102422,833.8571687,-236.057129,376.442561,-140.385432
1,1,1,1,-660.6227069,-177.7197746,838.3424815,-240.71498,375.528373,-134.813393
1,1,1,1,-651.327615,-191.2932742,842.6208892,-245.313398,374.521598,-129.2082
1,1,1,1,-641.8717643,-204.8195691,846.6913333,-249.851294,373.422412,-123.571107
1,1,1,1,-632.2574886,-218.2953213,850.55281,-254.327502,372.2312,-117.903698
1,1,1,1,-622.4871615,-231.7172064,854.2043678,-258.740955,370.948149,-112.207194
1,1,1,1,-612.5631953,-245.0819152,857.6451105,-263.090542,369.573655,-106.483113
1,1,1,1,-602.4880403,-258.3861522,860.8741925,-267.37524,368.107927,-100.732698
1,1,1,1,-592.2641839,-271.6266369,863.8908207,-271.593949,366.551416,-94.957467
1,1,1,1,-581.8941494,-284.800102,866.6942514,-275.745679,364.904397,-89.158718
1,1,1,1,-571.3804958,-297.9032965,869.2837924,-279.829352,363.167398,-83.338046
1,1,1,1,-560.7258174,-310.9329856,871.6588029,-283.843989,361.34076,-77.496782
1,1,1,1,-549.9327433,-323.8859532,873.8186965,-287.788556,359.425066,-71.63651
1,1,1,1,-539.0039372,-336.7590031,875.7629402,-291.662129,357.42069,-65.758561
1,1,1,1,-527.9420968,-349.5489601,877.4910569,-295.463707,355.328204,-59.864497
1,1,1,1,-516.7499528,-362.2526699,879.0026227,-299.19241,353.148026,-53.955627
1,1,1,1,-505.4302681,-374.8669999,880.2972679,-302.84727,350.880761,-48.033491
1,1,1,1,-493.9858363,-387.3888382,881.3746744,-306.427429,348.526871,-42.099442
1,1,1,1,-482.4194819,-399.8150954,882.2345773,-309.931985,346.087027,-36.155042
1,1,1,1,-470.7340589,-412.1427043,882.8767632,-313.36008,343.561768,-30.201688
1,1,1,1,-458.9324509,-424.3686225,883.3010734,-316.710834,340.951798,-24.240964
1,1,1,1,-447.0175699,-436.4898326,883.5074025,-319.983466,338.257711,-18.274245
1,1,1,1,-434.9923566,-448.5033442,883.4957008,-323.177118,335.480222,-12.303115
1,1,1,1,-422.859779,-460.4061937,883.2659727,-326.291042,332.619969,-6.328927
1,1,1,1,-410.6228315,-472.1954458,882.8182773,-329.324457,329.677678,-3.53E-01
1,1,1,1,-398.2845344,-483.8681923,882.1527266,-332.276626,326.654031,5.622606
1,1,1,1,-385.8479326,-495.4215538,881.2694863,-335.146812,323.549809,11.597014
1,1,1,1,-373.316095,-506.8526791,880.1687741,-337.934333,320.365738,17.568595
1,1,1,1,-360.6921141,-518.1587474,878.8508615,-340.638452,317.102665,23.535798
1,1,1,1,-347.9791047,-529.3369682,877.3160729,-343.258542,313.761349,29.497193
1,1,1,1,-335.1802041,-540.3845834,875.5647875,-345.793921,310.34267,35.451251
1,1,1,1,-322.2985707,-551.2988673,873.597438,-348.244006,306.847431,41.396575
